date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,wnvpresent,nummosquitos,year,month,day,station,stn_distance,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,tmax_wk1,tmin_wk1,tavg_wk1,dewpoint_wk1,wetbulb_wk1,heat_wk1,cool_wk1,preciptotal_wk1,cs_dz,cs_tsra,cs_ts,cs_br,cs_vcts,cs_fg,cs_hz,cs_ra,cs_na,s_cpr,s_cr,s_cp,loc
2007-09-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,0,116,2007,9,12,2.0,15.327,66,46,56.0,-8.0,43,50.0,9.0,0.0,528.0,1809.0,NA,0.0,29.46,30.11,1.9,5,6.0,91.0,72.0,82.0,62.0,69.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3654.6296700550456
2007-09-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,0,13,2007,9,12,2.0,15.327,66,46,56.0,-8.0,43,50.0,9.0,0.0,528.0,1809.0,NA,0.0,29.46,30.11,1.9,5,6.0,91.0,72.0,82.0,62.0,69.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3654.6296700550456
2007-09-12,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,12,2007,9,12,2.0,19.9623,66,46,56.0,-8.0,43,50.0,9.0,0.0,528.0,1809.0,NA,0.0,29.46,30.11,1.9,5,6.0,91.0,72.0,82.0,62.0,69.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3649.350950476344
2007-09-12,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,20,2007,9,12,2.0,19.9623,66,46,56.0,-8.0,43,50.0,9.0,0.0,528.0,1809.0,NA,0.0,29.46,30.11,1.9,5,6.0,91.0,72.0,82.0,62.0,69.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3649.350950476344
2007-09-12,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,0,1,2007,9,12,2.0,10.9763,66,46,56.0,-8.0,43,50.0,9.0,0.0,528.0,1809.0,NA,0.0,29.46,30.11,1.9,5,6.0,91.0,72.0,82.0,62.0,69.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3657.03679005415
2007-09-12,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,5,2007,9,12,2.0,11.5367,66,46,56.0,-8.0,43,50.0,9.0,0.0,528.0,1809.0,NA,0.0,29.46,30.11,1.9,5,6.0,91.0,72.0,82.0,62.0,69.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3670.444561419377
2007-09-12,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,1,2007,9,12,2.0,11.5367,66,46,56.0,-8.0,43,50.0,9.0,0.0,528.0,1809.0,NA,0.0,29.46,30.11,1.9,5,6.0,91.0,72.0,82.0,62.0,69.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3670.444561419377
2007-09-12,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,0,1,2007,9,12,1.0,22.4538,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3682.7226182016807
2007-09-12,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,0,1,2007,9,12,1.0,21.2909,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3682.989879452502
2007-09-12,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,0,1,2007,9,12,1.0,21.2909,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3682.989879452502
2007-09-12,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,11,2007,9,12,1.0,9.9904,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3684.1337379430465
2007-09-12,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,10,2007,9,12,1.0,9.9904,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3684.1337379430465
2007-09-12,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,0,1,2007,9,12,1.0,17.087,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3680.7652636736702
2007-09-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,6,2007,9,12,1.0,11.8011,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3683.66335909779
2007-09-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,2,2007,9,12,1.0,11.8011,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3683.66335909779
2007-09-12,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,0,2,2007,9,12,1.0,19.4869,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3679.848409247825
2007-09-12,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,2,2007,9,12,1.0,20.2395,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3679.89701023656
2007-09-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,0,2,2007,9,12,1.0,14.8981,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3682.6828003446376
2007-09-12,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728000000006,-87.748367,9,0,4,2007,9,12,1.0,15.6831,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3682.1608568651764
2007-09-12,"4900 West Sunnyside Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728000000006,-87.748367,9,0,2,2007,9,12,1.0,15.6831,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3682.1608568651764
2007-09-12,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,0,1,2007,9,12,1.0,16.9452,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3683.2639804780288
2007-09-12,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,0,1,2007,9,12,1.0,15.3722,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3684.6266654944766
2007-09-12,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,7,2007,9,12,1.0,14.5636,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3680.287414366544
2007-09-12,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,6,2007,9,12,1.0,14.5636,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3680.287414366544
2007-09-12,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,0,8,2007,9,12,1.0,13.5342,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3685.870081681489
2007-09-12,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,0,2,2007,9,12,1.0,13.5342,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3685.870081681489
2007-09-12,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,0,25,2007,9,12,1.0,12.3017,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3684.483795662016
2007-09-12,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,0,4,2007,9,12,1.0,12.3017,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3684.483795662016
2007-09-12,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,0,9,2007,9,12,1.0,14.0491,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3680.47728052686
2007-09-12,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,0,4,2007,9,12,1.0,14.0491,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3680.47728052686
2007-09-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,0,2,2007,9,12,1.0,12.9037,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3687.4024676351937
2007-09-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,0,2,2007,9,12,1.0,12.9037,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3687.4024676351937
2007-09-12,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,3,2007,9,12,1.0,14.0283,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3680.2696538764753
2007-09-12,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,0,3,2007,9,12,1.0,9.2424,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3686.3664752962677
2007-09-12,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,91, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.981964000000005,-87.812827,8,0,5,2007,9,12,1.0,10.0405,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,NA,0.0,29.4,30.12,1.8,3,5.6,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3686.5549418522282
2007-09-18,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,0,10,2007,9,18,2.0,12.9281,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3675.2658752732395
2007-09-18,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2,2007,9,18,2.0,12.1271,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3669.828862864192
2007-09-18,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2,2007,9,18,2.0,12.1271,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3669.828862864192
2007-09-18,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,1,2007,9,18,2.0,10.2379,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3671.679843362198
2007-09-18,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,1,2007,9,18,2.0,10.2379,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3671.679843362198
2007-09-18,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,1,2007,9,18,2.0,14.6551,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3672.428318647424
2007-09-18,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,3,2007,9,18,2.0,14.0575,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3675.272120998978
2007-09-18,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,6,2007,9,18,2.0,14.0575,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3675.272120998978
2007-09-18,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,0,4,2007,9,18,2.0,13.5506,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3677.85205537347
2007-09-18,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,0,7,2007,9,18,2.0,16.6649,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3675.1180599279996
2007-09-18,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,0,6,2007,9,18,2.0,16.6649,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3675.1180599279996
2007-09-18,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,0,2,2007,9,18,2.0,14.151,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3676.7875612382877
2007-09-18,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX SALINARIUS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,0,1,2007,9,18,2.0,14.151,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3676.7875612382877
2007-09-18,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS/RESTUANS,18, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966986999999996,-87.674677,8,0,1,2007,9,18,2.0,21.1252,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3679.4420298881987
2007-09-18,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,0,1,2007,9,18,2.0,14.7608,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3678.4639924139447
2007-09-18,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX SALINARIUS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,0,1,2007,9,18,2.0,14.7608,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-3678.4639924139447
2007-09-18,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,1,2007,9,18,2.0,18.0947,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3673.7092002470254
2007-09-18,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,2,2007,9,18,2.0,18.0947,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,-3673.7092002470254
2007-09-18,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,0,1,2007,9,18,2.0,6.249,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3665.104258668013
2007-09-18,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000001,8,0,2,2007,9,18,2.0,7.3661,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,NA,0.0,29.41,30.05,12.5,19,12.8,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,-3666.9785021885705
